,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
2391,54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,unknown
2392,31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85,1,-1,0,unknown
2393,41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown
2394,44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251,3,-1,0,unknown
2395,35,services,single,secondary,no,35,yes,no,cellular,14,may,152,1,-1,0,unknown
2396,30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,failure
2397,43,blue-collar,single,primary,no,30,yes,no,unknown,30,may,379,17,-1,0,unknown
2398,51,entrepreneur,married,secondary,yes,-2082,no,yes,cellular,28,jul,123,6,-1,0,unknown
2399,60,retired,married,secondary,no,89,no,no,cellular,30,apr,156,2,-1,0,unknown
2400,43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,332,1,-1,0,unknown
2401,31,management,married,tertiary,no,1750,yes,no,telephone,14,may,90,3,-1,0,unknown
2402,56,management,married,primary,no,772,yes,no,telephone,20,nov,291,1,-1,0,unknown
2403,42,technician,married,secondary,no,1048,yes,no,telephone,6,feb,23,2,-1,0,unknown
2404,52,entrepreneur,married,primary,no,592,no,no,cellular,21,jul,122,2,-1,0,unknown
2405,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure
2406,36,services,married,secondary,no,3064,yes,no,telephone,11,may,1143,4,-1,0,unknown
2407,40,services,married,primary,no,33,no,no,unknown,26,may,70,3,-1,0,unknown
2408,46,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,264,2,-1,0,unknown
2409,32,admin.,single,secondary,no,1649,no,no,cellular,27,may,204,2,-1,0,unknown
2410,31,housemaid,single,tertiary,no,287,yes,no,cellular,19,nov,182,1,-1,0,unknown
2411,41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,unknown
2412,58,housemaid,married,primary,no,419,no,yes,unknown,5,jun,295,3,-1,0,unknown
2413,36,services,married,secondary,no,257,yes,no,cellular,12,may,86,2,-1,0,unknown
2414,52,technician,married,secondary,no,118,no,no,cellular,28,aug,16,20,-1,0,unknown
2415,42,management,married,tertiary,no,251,no,no,cellular,20,aug,413,2,-1,0,unknown
2416,32,management,single,tertiary,no,1731,yes,yes,unknown,29,may,323,3,-1,0,unknown
2417,62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,unknown
2418,31,technician,single,tertiary,no,23,no,no,cellular,25,aug,121,3,-1,0,unknown
2419,41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,nov,477,1,-1,0,unknown
2420,34,self-employed,married,tertiary,no,5498,no,no,cellular,19,nov,265,1,-1,0,unknown
2421,44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown
2422,42,blue-collar,married,primary,no,7041,yes,no,cellular,28,jul,386,4,-1,0,unknown
2423,37,entrepreneur,single,secondary,no,654,no,no,unknown,19,may,594,2,-1,0,unknown
2424,47,management,married,tertiary,no,1890,no,no,cellular,8,jul,161,1,-1,0,unknown
2425,32,unemployed,married,secondary,no,2400,yes,yes,cellular,5,feb,450,3,-1,0,unknown
2426,46,blue-collar,married,secondary,no,519,yes,no,cellular,25,aug,217,6,-1,0,unknown
2427,39,technician,single,tertiary,no,1190,no,no,cellular,8,aug,136,1,-1,0,unknown
2428,28,services,single,secondary,no,229,yes,no,unknown,9,may,322,1,-1,0,unknown
2429,26,student,single,secondary,no,203,no,no,cellular,16,nov,104,1,196,1,failure
2430,52,technician,married,secondary,no,1818,no,yes,cellular,17,nov,189,2,111,4,failure
2431,42,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250,4,415,2,failure
2432,33,technician,divorced,tertiary,no,39,no,no,cellular,19,aug,123,5,-1,0,unknown
2433,73,retired,married,primary,no,796,no,no,cellular,23,oct,427,1,182,2,failure
2434,35,admin.,single,secondary,no,57,no,yes,cellular,8,jul,632,2,-1,0,unknown
2435,40,management,married,tertiary,no,1548,yes,no,cellular,13,apr,101,3,-1,0,unknown
2436,51,technician,married,secondary,no,117,no,no,cellular,24,aug,467,2,88,4,other
2437,37,admin.,single,secondary,no,0,yes,no,cellular,16,apr,640,2,-1,0,unknown
2438,39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,517,1,255,1,failure
2439,28,blue-collar,married,secondary,no,64,yes,no,unknown,13,may,160,3,-1,0,unknown
2440,49,technician,divorced,tertiary,no,0,yes,no,cellular,12,jun,177,3,-1,0,unknown
2441,36,admin.,married,secondary,no,957,yes,no,unknown,21,may,206,1,-1,0,unknown
2442,45,technician,married,secondary,no,118,yes,no,unknown,7,may,208,2,-1,0,unknown
2443,29,technician,single,tertiary,no,218,yes,no,cellular,12,apr,169,1,-1,0,unknown
2444,35,management,married,secondary,no,724,yes,no,cellular,14,jul,287,2,415,1,failure
2445,35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,505,3,-1,0,unknown
2446,30,blue-collar,married,secondary,no,-28,yes,no,cellular,18,may,284,2,371,1,failure
2447,46,blue-collar,married,primary,no,665,no,no,cellular,30,jan,89,4,235,2,failure
2448,25,student,single,tertiary,no,5,no,no,cellular,29,sep,138,1,-1,0,unknown
2449,36,management,married,tertiary,no,925,no,no,cellular,14,dec,321,3,189,4,success
2450,42,blue-collar,married,primary,no,2519,yes,no,unknown,15,may,262,4,-1,0,unknown
2451,57,admin.,married,secondary,no,3927,no,no,cellular,13,oct,61,1,-1,0,unknown
2452,42,management,divorced,tertiary,no,401,yes,no,cellular,24,jul,217,9,-1,0,unknown
2453,29,management,married,tertiary,no,581,yes,yes,cellular,14,jul,192,2,-1,0,unknown
2454,36,technician,married,tertiary,no,1327,no,no,cellular,29,oct,174,2,-1,0,unknown
2455,31,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292,2,-1,0,unknown
2456,59,technician,married,primary,no,3163,yes,no,unknown,29,may,240,2,-1,0,unknown
2457,50,unemployed,divorced,secondary,no,32,no,no,cellular,4,aug,282,2,-1,0,unknown
2458,47,admin.,married,secondary,no,310,yes,yes,telephone,14,aug,128,6,-1,0,unknown
2459,46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown
2460,26,blue-collar,single,primary,no,155,yes,no,cellular,29,jan,291,1,244,4,failure
2461,31,services,single,secondary,no,11386,yes,no,cellular,20,nov,356,1,-1,0,unknown
2462,30,services,married,tertiary,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown
2463,47,blue-collar,single,unknown,no,2443,no,no,unknown,18,jun,422,1,-1,0,unknown
2464,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown
2465,44,unemployed,single,primary,no,4232,no,no,unknown,16,jun,227,1,-1,0,unknown
2466,42,self-employed,married,secondary,no,5564,no,no,cellular,17,nov,560,2,-1,0,unknown
2467,32,services,single,secondary,no,-402,yes,no,cellular,17,apr,135,1,-1,0,unknown
2468,28,admin.,single,secondary,no,1323,yes,no,unknown,3,jun,361,1,-1,0,unknown
2469,57,retired,married,primary,no,1623,yes,yes,cellular,18,jul,246,1,-1,0,unknown
2470,38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,2,-1,0,unknown
2471,22,student,single,secondary,no,2488,no,no,cellular,8,nov,449,2,38,10,other
2472,54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown
2473,32,technician,married,tertiary,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,unknown
2474,32,management,married,tertiary,no,1667,yes,no,cellular,18,nov,164,2,179,3,failure
2475,59,admin.,divorced,secondary,no,975,yes,no,unknown,15,may,263,4,-1,0,unknown
2476,45,technician,married,secondary,no,2571,no,no,unknown,18,jun,146,2,-1,0,unknown
2477,53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown
2478,50,admin.,divorced,secondary,no,769,no,no,cellular,28,jul,72,2,363,4,failure
2479,34,technician,married,secondary,no,-136,yes,yes,cellular,12,aug,131,2,-1,0,unknown
2480,35,admin.,divorced,secondary,no,3636,no,yes,cellular,21,nov,808,2,-1,0,unknown
2481,30,management,married,tertiary,no,931,no,no,cellular,17,jul,1183,1,-1,0,unknown
2482,62,housemaid,married,secondary,no,565,no,no,cellular,4,sep,123,3,-1,0,unknown
2483,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown
2484,26,self-employed,single,tertiary,no,1153,no,no,cellular,4,may,238,3,-1,0,unknown
2485,34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90,1,-1,0,unknown
2486,50,unknown,married,unknown,no,558,no,no,cellular,9,jul,464,1,683,6,failure
2487,31,unknown,divorced,tertiary,no,137,no,no,cellular,22,aug,385,9,-1,0,unknown
2488,35,technician,married,secondary,no,700,yes,no,unknown,23,may,240,2,-1,0,unknown
2489,55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown
2490,34,admin.,married,secondary,no,96,no,no,cellular,29,aug,109,2,-1,0,unknown
2491,58,retired,married,primary,no,4007,no,no,cellular,30,nov,598,4,-1,0,unknown
2492,50,management,single,tertiary,no,567,yes,no,unknown,16,may,274,8,-1,0,unknown
2493,31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown
2494,47,admin.,divorced,secondary,no,136,no,yes,cellular,23,jul,70,1,-1,0,unknown
2495,38,self-employed,single,tertiary,no,917,yes,no,unknown,23,may,260,1,-1,0,unknown
2496,46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,unknown
2497,42,blue-collar,married,primary,no,505,yes,no,unknown,14,may,521,2,-1,0,unknown
2498,34,blue-collar,married,secondary,no,2542,yes,no,cellular,14,may,228,1,-1,0,unknown
2499,37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown
2500,38,student,single,tertiary,no,807,no,no,cellular,27,feb,74,2,-1,0,unknown
2501,59,retired,married,secondary,no,9976,yes,no,unknown,29,may,57,2,-1,0,unknown
2502,32,admin.,married,secondary,no,0,no,no,cellular,30,jan,119,3,-1,0,unknown
2503,55,management,married,tertiary,no,540,no,no,cellular,19,nov,124,2,-1,0,unknown
2504,35,blue-collar,married,secondary,no,280,yes,yes,cellular,31,jul,65,50,-1,0,unknown
2505,56,management,divorced,tertiary,no,-59,no,yes,cellular,28,jul,127,6,-1,0,unknown
2506,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown
2507,42,unemployed,single,secondary,no,2613,yes,no,cellular,30,jul,174,6,-1,0,unknown
2508,42,student,married,unknown,no,-7,no,no,telephone,31,jul,41,6,-1,0,unknown
2509,41,blue-collar,married,primary,no,0,yes,no,unknown,30,may,232,3,-1,0,unknown
2510,53,retired,divorced,secondary,yes,-200,no,yes,unknown,6,jun,161,1,-1,0,unknown
2511,67,retired,married,primary,no,2301,no,no,cellular,16,apr,124,1,-1,0,unknown
2512,53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown
2513,33,blue-collar,married,primary,no,191,yes,no,unknown,9,may,162,2,-1,0,unknown
2514,31,technician,single,unknown,no,694,yes,no,unknown,6,jun,431,2,-1,0,unknown
2515,31,admin.,married,secondary,no,212,yes,no,cellular,18,jul,191,3,-1,0,unknown
2516,30,management,married,tertiary,no,1882,yes,no,cellular,11,aug,249,5,-1,0,unknown
2517,48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown
2518,30,technician,single,secondary,no,175,no,no,cellular,25,aug,167,4,-1,0,unknown
2519,43,technician,single,tertiary,yes,0,no,no,cellular,29,aug,73,4,-1,0,unknown
2520,38,management,divorced,tertiary,no,4425,yes,no,unknown,30,may,162,1,-1,0,unknown
2521,46,unemployed,married,secondary,no,3533,yes,no,cellular,12,aug,235,2,-1,0,unknown
2522,59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown
2523,44,management,divorced,tertiary,no,476,yes,yes,unknown,26,may,127,2,-1,0,unknown
2524,35,blue-collar,married,secondary,no,1257,yes,no,cellular,20,apr,93,3,329,7,failure
2525,55,blue-collar,married,unknown,no,23,no,no,cellular,30,jan,143,1,2,3,other
2526,39,management,single,tertiary,no,0,yes,no,cellular,16,apr,81,2,-1,0,unknown
2527,36,services,single,secondary,no,398,yes,yes,unknown,17,jun,77,2,-1,0,unknown
2528,33,blue-collar,married,secondary,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown
2529,48,management,single,tertiary,no,8106,no,no,unknown,17,nov,125,1,111,3,failure
2530,33,management,single,tertiary,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown
2531,67,retired,married,unknown,no,696,no,no,telephone,4,may,77,2,-1,0,unknown
2532,48,unemployed,divorced,secondary,no,1266,yes,no,telephone,3,feb,45,1,-1,0,unknown
2533,57,management,married,tertiary,no,2416,no,no,cellular,11,aug,74,2,-1,0,unknown
2534,31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown
2535,30,student,single,tertiary,no,7513,no,no,cellular,11,aug,269,2,-1,0,unknown
2536,56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure
2537,26,blue-collar,married,primary,no,5116,yes,no,cellular,22,jul,246,3,-1,0,unknown
2538,44,management,married,secondary,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,unknown
2539,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success
2540,31,management,married,tertiary,no,4148,yes,no,cellular,21,nov,316,3,99,9,other
2541,47,self-employed,married,unknown,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown
2542,30,admin.,single,secondary,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown
2543,37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,unknown
2544,56,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,542,1,-1,0,unknown
2545,43,management,single,secondary,no,-228,yes,yes,unknown,16,may,122,2,-1,0,unknown
2546,42,services,married,secondary,no,508,yes,no,unknown,30,may,70,1,-1,0,unknown
2547,60,management,married,secondary,no,725,yes,no,cellular,8,jul,266,1,-1,0,unknown
2548,34,blue-collar,married,unknown,no,41,yes,no,cellular,6,may,34,9,-1,0,unknown
2549,34,management,single,tertiary,no,184,no,no,cellular,22,jul,203,4,-1,0,unknown
2550,41,management,married,tertiary,no,251,no,yes,unknown,6,jun,85,3,-1,0,unknown
2551,38,management,divorced,secondary,no,-17,no,no,cellular,21,nov,11,4,-1,0,unknown
2552,23,services,married,secondary,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown
2553,33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown
2554,36,blue-collar,married,secondary,no,777,yes,no,cellular,6,may,185,3,-1,0,unknown
2555,49,unemployed,married,tertiary,no,377,no,no,cellular,22,may,158,1,59,2,failure
2556,34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,350,5,failure
2557,40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown
2558,72,retired,married,primary,no,796,no,no,cellular,24,apr,173,2,-1,0,unknown
2559,43,technician,married,secondary,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown
2560,44,blue-collar,married,secondary,no,1071,yes,no,cellular,11,may,143,3,357,1,failure
2561,35,admin.,married,secondary,no,0,yes,no,cellular,20,apr,18,5,-1,0,unknown
2562,46,admin.,divorced,secondary,no,7378,no,no,cellular,18,nov,466,1,-1,0,unknown
2563,55,admin.,married,secondary,no,865,yes,no,cellular,17,apr,85,1,151,1,failure
2564,50,technician,divorced,secondary,no,-701,yes,yes,cellular,24,jul,148,1,-1,0,unknown
2565,23,blue-collar,single,unknown,no,817,yes,no,cellular,18,may,123,1,-1,0,unknown
2566,34,student,married,unknown,no,1387,no,no,cellular,30,apr,121,1,-1,0,unknown
2567,40,blue-collar,married,secondary,no,0,yes,yes,unknown,29,may,245,3,-1,0,unknown
2568,61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown
2569,53,technician,married,secondary,no,4541,yes,no,unknown,15,may,190,6,-1,0,unknown
2570,57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,unknown
2571,28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown
2572,25,admin.,married,secondary,no,242,yes,no,cellular,30,jul,62,12,-1,0,unknown
2573,38,blue-collar,married,secondary,no,171,yes,yes,unknown,20,may,172,1,-1,0,unknown
2574,27,services,single,secondary,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown
2575,45,blue-collar,married,secondary,no,827,yes,no,unknown,15,may,319,5,-1,0,unknown
2576,31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,unknown
2577,39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown
2578,42,technician,married,secondary,no,0,no,no,cellular,29,aug,82,12,-1,0,unknown
2579,46,management,married,tertiary,no,477,yes,no,unknown,20,may,128,6,-1,0,unknown
2580,36,services,married,secondary,no,42,yes,no,unknown,8,may,102,4,-1,0,unknown
2581,30,management,single,tertiary,no,775,yes,no,unknown,16,jun,124,2,-1,0,unknown
2582,32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,-1,0,unknown
2583,52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,success
2584,31,management,married,tertiary,no,2395,no,no,cellular,27,apr,218,1,-1,0,unknown
2585,60,management,married,primary,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown
2586,35,blue-collar,single,secondary,no,376,yes,yes,unknown,6,may,207,3,-1,0,unknown
2587,38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,unknown
2588,46,management,divorced,tertiary,no,134,no,no,cellular,19,aug,134,2,-1,0,unknown
2589,45,entrepreneur,divorced,tertiary,no,1273,yes,yes,unknown,11,jun,197,3,-1,0,unknown
2590,59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown
2591,34,management,married,tertiary,no,2892,yes,yes,cellular,30,jul,1165,7,-1,0,unknown
2592,33,technician,divorced,secondary,no,0,yes,no,cellular,7,may,177,2,-1,0,unknown
2593,46,management,single,secondary,no,295,yes,no,unknown,23,may,141,6,-1,0,unknown
2594,48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,unknown
2595,31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,unknown
2596,32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,failure
2597,35,blue-collar,divorced,primary,no,-587,yes,no,unknown,26,may,111,1,-1,0,unknown
2598,36,blue-collar,single,primary,no,367,no,no,cellular,2,feb,217,1,221,1,failure
2599,52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,253,4,-1,0,unknown
2600,45,management,divorced,tertiary,no,959,no,no,unknown,18,jun,74,1,-1,0,unknown
2601,34,management,married,tertiary,no,0,no,no,cellular,20,aug,263,2,-1,0,unknown
2602,25,blue-collar,married,primary,yes,-589,yes,no,unknown,3,jun,233,1,-1,0,unknown
2603,26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown
2604,57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown
2605,48,management,married,primary,no,247,yes,yes,unknown,14,may,145,1,-1,0,unknown
2606,48,technician,married,unknown,no,5543,no,no,unknown,16,jun,143,5,-1,0,unknown
2607,32,blue-collar,married,primary,no,642,no,yes,cellular,8,jul,524,1,-1,0,unknown
2608,58,retired,married,secondary,no,11,no,no,cellular,11,aug,270,1,-1,0,unknown
2609,57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,unknown
2610,31,entrepreneur,married,tertiary,no,5191,no,no,cellular,20,nov,187,2,-1,0,unknown
2611,33,blue-collar,single,secondary,no,-320,no,no,cellular,18,may,268,2,-1,0,unknown
2612,53,entrepreneur,married,tertiary,no,2289,yes,yes,cellular,17,nov,183,1,-1,0,unknown
2613,36,admin.,married,secondary,no,725,yes,no,cellular,27,feb,123,3,99,8,failure
2614,32,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20,4,-1,0,unknown
2615,45,blue-collar,married,secondary,no,776,yes,no,cellular,6,feb,232,4,253,1,failure
2616,35,unemployed,married,tertiary,no,816,yes,no,cellular,19,nov,547,7,-1,0,unknown
2617,41,services,married,secondary,no,171,no,no,cellular,21,jul,71,9,-1,0,unknown
2618,54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,unknown
2619,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown
2620,28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,other
2621,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown
2622,30,admin.,single,secondary,no,1009,yes,no,cellular,29,jan,253,1,-1,0,unknown
